review_id,review_date,review_text,review_liked_text,review_disliked_text,count_helpful,count_not_helpful,employer_responses,is_current_job,length_of_employment,rating_business_outlook,rating_career_opportunities,rating_ceo,rating_compensation_and_benefits,rating_culture_and_values,rating_diversity_and_inclusion,rating_overall,rating_recommend_to_friend,rating_senior_leadership,rating_work_life_balance,job_title_text,location_name
94598017,2025-01-25,"When people are shouting from the mountain tops for risks and issues listen and cut the poor performers vs laying off good ones and then replacing them with cheap, poor performing India contractors.  The facts and data are there, just look at them!","401k match, bonuses are what keep most people here","The culture is at an all time low. This company will constantly over hire because adding more bodies makes things go faster right? The under productive employees get to just hang out while the over-performing ones do 80% of the work. Due to the piles of paperwork needed to let someone go, 
a poor performer just gets moved team to team and drains everyone else. The new CEO is so far detached from how horrible the culture has become and clearly is just trying to fill his pockets. Ajay the prior CEO was amazing and I was happy during that era. I am embarrassed to work here some days. Layoffs used to be infrequent, now they are happening constantly but we as employees are coached to say ""they just left the company"". A whole organization of extremely stressed individuals and managers that spend their days on meetings 8+ hours a day instead of supporting their employees.",2,0,,True,9,NEGATIVE,2.0,DISAPPROVE,5.0,1,3,2,NEGATIVE,1.0,4.0,Lead Product Manager - Technical,
96561149,2025-04-09,,"Mastercard overall is good to work for, they pay well with good benefits. Good vacation time and 401k match as well as allowing hybrid working.","They require 3 days/ week in office with no flexibility on that requirement. They track badge swipes which does not create a good environment. The office environment is very bad. The parking is a limited, the desks are so close you could touch the person sitting next to you, and they are extremely loud because they pack so many people into such a small space. Additionally, there is no assigned seating so you are often left searching for a desk and hoping you find one with working monitors, keyboard, etc. Additionally, you are often left sitting by complete strangers which tends to defeat the point of coming into office.",6,0,,True,6,NEUTRAL,4.0,NO_OPINION,4.0,3,3,3,POSITIVE,0.0,4.0,Software Engineer,"Saint Louis, MO"
97984751,2025-06-11,"The Purchase and St. Louis offices offer exceptional work environments, characterized by outstanding benefits and a supportive atmosphere","Amazing benefits.
Purchase and St. Louis have an outstanding environment to work.","If you're seeking a company that prioritizes merit and the value of your work over favoritism, this organization may not align with your expectations. For instance, many employees (example: Miami office) retain their positions due to favoritism and proficiency in PowerPoint presentations, rather than a deep understanding of the company's products. This contrasts with the more product-focused environments in the Purchase and St. Louis offices.",0,0,,True,6,,1.0,APPROVE,5.0,2,1,2,,2.0,4.0,Project Manager,"Miami, FL"
99460877,2025-08-19,,you will have Good WLB here,salary is lower than other tech companies,0,0,,True,0,,0.0,,0.0,0,0,5,,0.0,0.0,Senior Data Scientist,"San Francisco, CA"
98904749,2025-07-23,,Great benefits and fair compensation (w/o comparing to big tech).,"Ongoing offshore transition of roles;
Team culture depends heavily on your manager - some teams are toxic with biased leadership that plays favorites.",0,0,,False,4,NEGATIVE,3.0,APPROVE,4.0,3,2,3,POSITIVE,2.0,4.0,,
97682849,2025-05-29,"-Be more supportive of your employees and decline corporate directives that ultimately harm employees and clients.
-Be less corporate.","-Lateral coworkers/colleagues are smart, helpful folks trying their best.
-Mastercard job security and job mobility can be good depending on your division and management team.","-Management is slow, bureaucratic, and doesn't have your back.
-Management attitude is disconnected from reality and individual contributor day-to-day work.
-Success is more about how management perceives you rather than any objective KPIs, NPS, or your actual work.
-TAM role is more about perception management rather than value delivery.",1,0,,False,2,NEUTRAL,3.0,NO_OPINION,4.0,3,3,3,NEGATIVE,2.0,4.0,Technical Account Manager (TAM),"New York, NY"
99344135,2025-08-13,,"Global reach, strategic vision, decent culture","Bureaucracy, size, inefficiency, complexity, communication",0,0,,False,4,,0.0,APPROVE,0.0,0,0,4,,0.0,0.0,"Director, Data Strategy","Saint Louis, MO"
98129094,2025-06-18,,"compensation, tech stack, good close collab team works","EVP leadership has gone toxic and it has started to stink now. 
Suck up to your bosses for promotions, performance rating does not matter
Toxicity has started to drill down to people who are actually doing the ground work.
You are just a number to them.
Layoffs are very discreet, only to inflate share prices and EVP's can take a big fat chunk of bonuses.",1,0,,True,4,NEGATIVE,3.0,DISAPPROVE,4.0,3,4,3,POSITIVE,2.0,3.0,Lead Engineer,
95661624,2025-03-08,Transparency is key. I think after Ajay left we do not hear everything openly and transparently. Lots of questions about these organizational changes that are not being properly articulated at the bottom of the company. I think it's turned into a one-way street where it's now a top-down approach with no active listening. Work has increased but salaries don't increase much.,"- Great culture
- Work/life balance
- Career growth opportunities
- Good benefits and a generous 401K match","- Due to the red tape and the regulatory restrictions/industry, engineering teams tend to move very slowly and they don't work in harmony with other teams. 
- Depending on what program you work at, you will probably see a lot of politics.
- If you know people you can grow in your career very quickly, even if you do not have the right skillsets. 
- So many organizational changes make it impossible to understand the big picture and the long-term roadmap.",1,0,,True,6,POSITIVE,4.0,NO_OPINION,3.0,4,4,4,POSITIVE,3.0,3.0,"Manager, Software Engineering","O'Fallon, MO"
99098062,2025-08-01,,"loved my team, super nice people, great benefits","not suited for career start, hard to grow and you wont learn a lot",0,0,,False,0,,0.0,,0.0,0,0,4,,0.0,0.0,Associate Product Specialist,"New York, NY"
99176215,2025-08-05,,"Work life balance is good, people are kind.",Upper management decision making process is murky.,1,0,,True,0,,0.0,,0.0,0,0,5,,0.0,0.0,Software Engineer II,"New York, NY"
97886964,2025-06-07,Project management should agree to deadlines only after consulting with engineering team. Don’t hire as many contingent software engineers as the majority of them dragged down velocity due to lack of experience / knowledge.,"Pay, benefits, retirement, and culture","5 years in a single organization but was moved to 4 teams, 6 managers, and 10+ project managers. Never had a manager for full year and churn of PMs led to lack of knowledge of project and frustration from swe team members.",1,0,,False,6,POSITIVE,4.0,APPROVE,5.0,5,4,3,POSITIVE,2.0,3.0,Senior Software Engineer,"Boston, MA"
98860701,2025-07-22,,The work is flexible and the team is very accommodating,Not as many in office perks as one might expect for a large tech company - no lunches and very few snack options,0,0,,True,4,POSITIVE,4.0,NO_OPINION,3.0,3,4,5,POSITIVE,4.0,5.0,Senior Platform Engineer,
98729734,2025-07-16,,"Friendly environment, plenty of paid leaves for holidays, opportunity to work globally, lots of opportunities to grow.","no cons, a little bit processual, but as a large and global company I'd say is fair for the size.",0,0,,True,2,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,4.0,5.0,Product Implementation Manager,"Miami, FL"
82175330,2023-11-29,"Trust your employees to do what’s right for the company, their teams and their families.   The world of work has changed. 

Alternatively Mastercard Leadership should just say what you mean by this, that you don’t trust your employees to do the right thing.","Stable company, good growth trajectory, kind culture","Mastercard recently announced a 3 day per week RTO with a bizarre micromanagement clause that average days in office have to include Mondays and Fridays. 
This follows a 2023 push and very public announcement that teams are trusted here to build their own flex-work agreements and do what works best for them. 
Without giving flex agreements time to come to life, leadership pivoted and put out an RTO mandate. 
Employees everywhere are complaining that this is corporate babysitting at its finest. Even before Covid we weren’t being monitored at this level. 
Mastercard’s leadership approach is proving to be the old school financial institution model that the organization claims to be breaking away from.",65,0,,True,4,POSITIVE,3.0,DISAPPROVE,4.0,3,4,4,NEGATIVE,2.0,2.0,Director,
98922113,2025-07-24,,"Great culture, great people, very kind, humble, supportive. Great for new grads to get mentorship and support",No major cons that I can think of,0,0,,False,0,,0.0,,0.0,0,0,4,,0.0,0.0,,
98407297,2025-07-01,"Clean house. 50% of the people in O'Fallon should be cut. 
Tie the bons to actual performance and not a formula. Top talent will not be retained.","They value work life balance.
Best employer in the state of Missouri.","Glacial promotions if ever.  No advancement outside of O'Fallon Missouri.
Very conservative and not innovative. 3 years behind the state of the art.
Bonus is title based. Will not receive a penny more if you outperform. Evaluations are incredibly subjective. H1-B slaveship.",1,0,,False,2,POSITIVE,1.0,DISAPPROVE,2.0,1,1,1,NEGATIVE,1.0,5.0,LeadSoftware Engineer,"San Francisco, CA"
98675213,2025-07-14,,"You work on systems that process billions of transactions globally—high availability, low-latency, real-time systems at scale.","As a large corporation, decision-making can be slow, and processes may be rigid—especially compared to startups or smaller tech firms.",0,0,,True,0,,0.0,,0.0,0,0,4,,0.0,0.0,Software Developer,"Purchase, NY"
99156065,2025-08-04,,"-Well-known brand
-Good people
-Non-toxic environment",-Lower salary compared to sector,0,0,,True,1,,0.0,,0.0,0,0,5,,0.0,0.0,Associate Consultant,
98922460,2025-07-24,,"Great culture, interesting work, employee benefits",Relentless pace of change; areas for improvement in management,0,0,,True,0,,0.0,,0.0,0,0,5,,0.0,0.0,,"New York, NY"
